1	0.9861000000000001
10	0.9821
100	0.8158999999999998
101	0.8126000000000001
102	0.8199
103	0.8276
104	0.8070999999999999
105	0.7617999999999999
106	0.7725
107	0.7518
108	0.7233999999999999
109	0.7381
11	0.9756
110	0.7383
111	0.7329999999999999
112	0.7527999999999999
113	0.7364999999999999
114	0.7558999999999999
115	0.7371000000000001
116	0.7379
117	0.7404000000000001
118	0.7378
119	0.7189
12	0.9789
120	0.7222
121	0.7180000000000001
122	0.7001
123	0.6980000000000001
124	0.6774000000000001
26	0.9672000000000001
27	0.9648
28	0.9662000000000001
29	0.9640000000000001
3	0.9833999999999999
30	0.9604999999999999
31	0.9625999999999999
32	0.9570000000000001
33	0.9565999999999999
34	0.9593
35	0.9587
36	0.9545
37	0.9547000000000001
38	0.9612
39	0.9583
4	0.9841999999999999
40	0.9456999999999999
41	0.9617000000000001
42	0.9479
43	0.9471
44	0.9408
45	0.943
46	0.9262
47	0.9215
48	0.9177000000000002
49	0.9141999999999999
5	0.9824999999999999
50	0.9156000000000001
51	0.9012000000000002
52	0.9002999999999999
53	0.9008999999999998
54	0.9038999999999999
161	0.26339999999999997
162	0.26189999999999997
163	0.2548
164	0.2618
165	0.24160000000000004
166	0.23420000000000002
167	0.24300000000000002
168	0.2431
169	0.23659999999999998
17	0.9689
170	0.2484
171	0.24180000000000001
172	0.2372
173	0.24459999999999998
174	0.2467
175	0.2525
176	0.25229999999999997
177	0.23850000000000002
178	0.24619999999999997
179	0.2404
18	0.9715999999999999
180	0.2433
181	0.2514
182	0.23500000000000001
183	0.2426
184	0.2433
185	0.23899999999999996
186	0.2386
187	0.24219999999999997
188	0.2444
189	0.2465
19	0.9743
190	0.23210000000000003
191	0.24680000000000005
56	0.883
57	0.8854
58	0.8839
59	0.8759
6	0.9829999999999999
60	0.8676
61	0.8593
62	0.8817999999999999
63	0.8866000000000002
64	0.8782
65	0.8577
66	0.8415000000000001
67	0.8579000000000001
68	0.8533
69	0.853
7	0.9841999999999999
70	0.8562000000000001
71	0.8472
72	0.852
73	0.8492
74	0.8615999999999999
75	0.8522000000000001
76	0.8603
126	0.7032
127	0.6612
128	0.6624000000000001
129	0.6869
13	0.9772000000000001
130	0.6339
131	0.6611
132	0.6225
133	0.6245999999999999
134	0.5970000000000001
135	0.6022000000000001
136	0.6004999999999999
137	0.5955
138	0.5808
139	0.5642999999999999
14	0.9734999999999999
140	0.5595000000000001
141	0.5746
142	0.5281
143	0.5349
144	0.5245
145	0.5214
146	0.5216000000000001
147	0.524
148	0.51
149	0.5692
15	0.9721
150	0.5899
151	0.5458
152	0.5649000000000001
153	0.5921
154	0.6792
155	0.6303000000000001
156	0.43010000000000004
157	0.31120000000000003
158	0.3194
159	0.3125
16	0.9702999999999999
125	0.7071
160	0.2667
192	0.2424
25	0.97
55	0.899
77	0.8431000000000001
193	0.24299999999999997
194	0.2568
195	0.24029999999999996
196	0.24780000000000002
197	0.2531
198	0.24230000000000004
199	0.2359
2	0.9827
20	0.9753000000000001
200	0.23149999999999998
201	0.25489999999999996
202	0.24889999999999998
203	0.24899999999999997
204	0.25429999999999997
205	0.2593
206	0.2718
207	0.2616
208	0.2573
209	0.2529
21	0.9675
210	0.2424444444444445
211	0.2572
212	0.2526
213	0.26260000000000006
214	0.25539999999999996
215	0.26389999999999997
216	0.2493
217	0.254
218	0.2572
219	0.25560000000000005
22	0.9641
23	0.9703999999999999
24	0.9702
78	0.8542
79	0.8667999999999999
8	0.9803
80	0.8342
81	0.8526000000000001
82	0.8629999999999999
83	0.8523999999999999
84	0.8295999999999999
85	0.8267
86	0.8054
87	0.8356999999999999
88	0.8045
89	0.8362
9	0.9730999999999999
90	0.8382
91	0.8583999999999999
92	0.8364999999999998
93	0.8384
94	0.8412
95	0.8324999999999999
96	0.8253999999999999
97	0.7967000000000001
98	0.7875
99	0.7902
