0	100	0.8838709677419355
0	200	0.8774193548387097
0	300	0.6971428571428572
0	400	0.9066666666666666
0	500	0.7668711656441718
0	600	0.86
0	700	0.7469135802469136
0	800	0.7560975609756098
0	900	0.8300653594771242
0	1000	0.8260869565217391
0	1100	0.8366013071895425
0	1200	0.864516129032258
0	1300	0.6802325581395349
0	1400	0.7017543859649122
0	1500	0.6647058823529411
0	1600	0.9
0	1700	0.8933333333333333
0	1800	0.8471337579617835
0	1900	0.7668711656441718
0	2000	0.6994219653179191
0	2100	0.7294117647058823
0	2200	0.32432432432432434
0	2300	0.6685714285714286
0	2400	0.48404255319148937
0	2500	0.88
0	2600	0.6900584795321637
0	2700	0.7777777777777778
0	2800	0.5368421052631579
0	2900	0.6333333333333333
0	3000	0.7924528301886793
0	3100	0.6363636363636364
0	3200	0.8311688311688312
0	3300	0.5555555555555556
0	3400	0.27467811158798283
0	3500	0.7041420118343196
0	3600	0.711764705882353
0	3700	0.6976744186046512
0	3800	0.7321428571428571
0	3900	0.7407407407407407
0	4000	0.80625
0	4100	0.8141025641025641
100	200	0.85
100	300	0.7
100	400	0.92
100	500	0.7678571428571429
100	600	0.8333333333333334
100	700	0.7349397590361446
100	800	0.7300613496932515
100	900	0.7592592592592593
100	1000	0.868421052631579
100	1100	0.8092105263157895
100	1200	0.8451612903225807
100	1300	0.7065868263473054
100	1400	0.6764705882352942
100	1500	0.6764705882352942
100	1600	0.86
100	1700	0.8269230769230769
100	1800	0.8064516129032258
100	1900	0.7361963190184049
100	2000	0.6610169491525424
100	2100	0.7544910179640718
100	2200	0.3767441860465116
100	2300	0.7034883720930233
100	2400	0.5159574468085106
100	2500	0.88
100	2600	0.7109826589595376
100	2700	0.7530864197530864
100	2800	0.517948717948718
100	2900	0.6277777777777778
100	3000	0.7530120481927711
100	3100	0.6724137931034483
100	3200	0.8441558441558441
100	3300	0.538860103626943
100	3400	0.24369747899159663
100	3500	0.68
100	3600	0.7321428571428571
100	3700	0.6153846153846154
100	3800	0.7590361445783133
100	3900	0.7160493827160493
100	4000	0.7926829268292683
100	4100	0.8141025641025641
200	300	0.7058823529411765
200	400	0.9407894736842105
200	500	0.7411764705882353
200	600	0.782608695652174
200	700	0.7654320987654321
200	800	0.75
200	900	0.7987421383647799
200	1000	0.75
200	1100	0.7961783439490446
200	1200	0.8441558441558441
200	1300	0.6628571428571428
200	1400	0.686046511627907
200	1500	0.6764705882352942
200	1600	0.8758169934640523
200	1700	0.8164556962025317
200	1800	0.8451612903225807
200	1900	0.7757575757575758
200	2000	0.7560975609756098
200	2100	0.7818181818181819
200	2200	0.3440366972477064
200	2300	0.754601226993865
200	2400	0.5054347826086957
200	2500	0.8831168831168831
200	2600	0.7560975609756098
200	2700	0.775
200	2800	0.5284974093264249
200	2900	0.6497175141242938
200	3000	0.7440476190476191
200	3100	0.6686390532544378
200	3200	0.8571428571428571
200	3300	0.574468085106383
200	3400	0.2680851063829787
200	3500	0.6936416184971098
200	3600	0.7093023255813954
200	3700	0.6976744186046512
200	3800	0.8050314465408805
200	3900	0.7023809523809523
200	4000	0.8598726114649682
200	4100	0.8113207547169812
300	400	0.7034883720930233
300	500	0.8397435897435898
300	600	0.6045197740112994
300	700	0.6404494382022472
300	800	0.6494252873563219
300	900	0.5978260869565217
300	1000	0.6904761904761905
300	1100	0.6686390532544378
300	1200	0.7151515151515152
300	1300	0.622093023255814
300	1400	0.7530120481927711
300	1500	0.6746987951807228
300	1600	0.7425149700598802
300	1700	0.7784810126582279
300	1800	0.5901639344262295
300	1900	0.6123595505617978
300	2000	0.6348314606741573
300	2100	0.6214689265536724
300	2200	0.40375586854460094
300	2300	0.5901639344262295
300	2400	0.4504950495049505
300	2500	0.6609195402298851
300	2600	0.688622754491018
300	2700	0.6440677966101694
300	2800	0.5945945945945946
300	2900	0.5412371134020618
300	3000	0.5561497326203209
300	3100	0.6514285714285715
300	3200	0.6569767441860465
300	3300	0.5602094240837696
300	3400	0.28695652173913044
300	3500	0.6136363636363636
300	3600	0.5901639344262295
300	3700	0.6608187134502924
300	3800	0.7235294117647059
300	3900	0.6348314606741573
300	4000	0.6882352941176471
300	4100	0.7375
400	500	0.793939393939394
400	600	0.8333333333333334
400	700	0.7735849056603774
400	800	0.7707006369426752
400	900	0.8410596026490066
400	1000	0.8050314465408805
400	1100	0.8193548387096774
400	1200	0.8888888888888888
400	1300	0.6896551724137931
400	1400	0.686046511627907
400	1500	0.7125748502994012
400	1600	0.8733333333333333
400	1700	0.8496732026143791
400	1800	0.8193548387096774
400	1900	0.7484662576687117
400	2000	0.7159763313609467
400	2100	0.7544910179640718
400	2200	0.3611111111111111
400	2300	0.7192982456140351
400	2400	0.5187165775401069
400	2500	0.9466666666666667
400	2600	0.7455621301775148
400	2700	0.8451612903225807
400	2800	0.5736842105263158
400	2900	0.6742857142857143
400	3000	0.7901234567901234
400	3100	0.6609195402298851
400	3200	0.8733333333333333
400	3300	0.5828877005347594
400	3400	0.27467811158798283
400	3500	0.7218934911242604
400	3600	0.7544910179640718
400	3700	0.6900584795321637
400	3800	0.8271604938271605
400	3900	0.76875
400	4000	0.8607594936708861
400	4100	0.8709677419354839
500	600	0.6848484848484848
500	700	0.7083333333333334
500	800	0.6491228070175439
500	900	0.7204968944099379
500	1000	0.7839506172839507
500	1100	0.774390243902439
500	1200	0.718562874251497
500	1300	0.6863905325443787
500	1400	0.7289156626506024
500	1500	0.7023809523809523
500	1600	0.7469879518072289
500	1700	0.7639751552795031
500	1800	0.6473988439306358
500	1900	0.6882352941176471
500	2000	0.6783625730994152
500	2100	0.8145695364238411
500	2200	0.4028436018957346
500	2300	0.7100591715976331
500	2400	0.5208333333333334
500	2500	0.7294117647058823
500	2600	0.7440476190476191
500	2700	0.779874213836478
500	2800	0.6054054054054054
500	2900	0.5945945945945946
500	3000	0.6333333333333333
500	3100	0.6941176470588235
500	3200	0.7168674698795181
500	3300	0.5608465608465608
500	3400	0.2850877192982456
500	3500	0.725609756097561
500	3600	0.6802325581395349
500	3700	0.632768361581921
500	3800	0.8089171974522293
500	3900	0.5934065934065934
500	4000	0.7011494252873564
500	4100	0.8050314465408805
600	700	0.7888198757763976
600	800	0.686046511627907
600	900	0.8616352201257862
600	1000	0.7875
600	1100	0.803921568627451
600	1200	0.7861635220125787
600	1300	0.6497175141242938
600	1400	0.615819209039548
600	1500	0.5879120879120879
600	1600	0.8266666666666667
600	1700	0.7204968944099379
600	1800	0.8300653594771242
600	1900	0.7005988023952096
600	2000	0.6666666666666666
600	2100	0.6863905325443787
600	2200	0.35185185185185186
600	2300	0.6896551724137931
600	2400	0.4791666666666667
600	2500	0.8012820512820513
600	2600	0.6628571428571428
600	2700	0.7289156626506024
600	2800	0.5294117647058824
600	2900	0.6569767441860465
600	3000	0.7604790419161677
600	3100	0.6136363636363636
600	3200	0.8141025641025641
600	3300	0.5360824742268041
600	3400	0.2723404255319149
600	3500	0.6589595375722543
600	3600	0.7218934911242604
600	3700	0.6098901098901099
600	3800	0.6627906976744186
600	3900	0.6964285714285714
600	4000	0.7333333333333333
600	4100	0.7300613496932515
700	800	0.7396449704142012
700	900	0.7668711656441718
700	1000	0.7337278106508875
700	1100	0.725609756097561
700	1200	0.6904761904761905
700	1300	0.754601226993865
700	1400	0.7151515151515152
700	1500	0.6424581005586593
700	1600	0.7333333333333333
700	1700	0.6863905325443787
700	1800	0.7295597484276729
700	1900	0.6590909090909091
700	2000	0.75
700	2100	0.7577639751552795
700	2200	0.41346153846153844
700	2300	0.7515151515151515
700	2400	0.5291005291005291
